+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
+     Fluorescense progressions used for the fit of the potentials published in the
+     article 'The 1S+1S asymptote of Sr2 studied by Fourier-transform spectroscopy' 
+   
+
+  A. Stein, H. Knoeckel, E. Tiemann
+  Institut fuer Quantenoptik, Universitaet Hannover, Welfengarten 1,
+  30167 Hannover, Germany
+   
+
+  2006-2010 Hannover
+
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++


Notations:

Isotope 1 and 2:  mass numbers of the isotopes

v', J', v", J":   vibrational and rotational quantum numbers of the excited and
                  absorbing level, respectively. 
				  v'=-1 means that the vibrational quantum number of the excited 
				  state is not assigned until now or that the transition belongs 
				  to a different excited state. PA means that the transitions is 
                  a PA resonance taken from Phys. Rev. A 78, 062708 (2008)				  

line frequency:   frequency of transition [cm-1]

uncertainty:      The estimated experimental uncertainty of transition [cm-1] 

obs-calc:         observed minus calculated values for the potential fit of the ground state 


 Isotope 1   Isotope 2   v'  J'  v''  J''   line frequency   uncertainty  obs-calc
        88          88   5  145   1   144       17852.6900        0.005   -0.0004
        88          88   5  145   1   146       17842.9670        0.005   -0.0010
        88          88   5  145   2   144       17817.6955        0.005   -0.0011
        88          88   5  145   2   146       17808.0836        0.005    0.0002
        88          88   5  145   3   144       17783.5466        0.005    0.0008
        88          88   5  145   3   146       17774.0433        0.005    0.0001
        88          88   5  145   4   144       17750.2363        0.005   -0.0016
        88          88   5  145   4   146       17740.8451        0.010   -0.0025
        88          88   5  145   6   144       17686.1492        0.005   -0.0003
        88          88   5  145   6   146       17676.9911        0.005    0.0027
        88          88   5  145   7   144       17655.3709        0.005    0.0029
        88          88   5  145   7   146       17646.3245        0.005    0.0006
        88          88   5  145   8   144       17625.4286        0.005    0.0013
        88          88   5  145   8   146       17616.4991        0.005   -0.0029
        88          88   5  145   9   144       17596.3307        0.005    0.0041
        88          88   5  145   9   146       17587.5209        0.005   -0.0009
        88          88   5  145  13   144       17488.2993        0.005   -0.0068
        88          88   5  145  13   146       17479.9957        0.005   -0.0066
        88          88   5  145  14   144       17463.3917        0.005   -0.0004
        88          88   5  145  14   146       17455.2205        0.005    0.0018
        88          88   5  145  15   144       17439.3151        0.005    0.0020
        88          88   5  145  15   146       17431.2720        0.005   -0.0002
        88          88   5  145  16   144       17416.0657        0.010   -0.0027
        88          88   5  145  16   146       17408.1575        0.010   -0.0051
        88          88   5  145  17   144       17393.6603        0.010    0.0026
        88          88   5  145  17   146       17385.8938        0.010    0.0044
        88          88   5  145  22   144       17294.1336        0.010    0.0100
        88          88   5  145  22   146       17287.0788        0.005   -0.0091
        88          88   5  145  24   144       17260.1815        0.010    0.0056
        88          88   5  145  24   146       17253.4685        0.010    0.0092
        88          88   5  145  25   144       17244.4677        0.010   -0.0022
        88          88   5  145  25   146       17237.9117        0.010   -0.0085
        88          88   5  145  26   144       17229.6141        0.005   -0.0016
        88          88   5  145  26   146       17223.2421        0.010    0.0036
        88          88   5  145  27   144       17215.6270        0.010    0.0071
        88          88   5  145  27   146       17209.4280        0.010    0.0064
        88          88   5  145  28   144       17202.4977        0.005    0.0068
        88          88   5  145  28   146       17196.4763        0.010   -0.0027
        88          88   5  149   1   148       17858.2489        0.005   -0.0123
        88          88   5  149   1   150       17848.2967        0.005    0.0035
        88          88   5  149   2   148       17823.4918        0.005    0.0042
        88          88   5  149   2   150       17813.6268        0.005   -0.0055
        88          88   5  149   3   148       17789.5710        0.010    0.0110
        88          88   5  149   3   150       17779.8270        0.005    0.0079
        88          88   5  149  19   150       17353.7733        0.010   -0.0019
        88          88   5  165   1   164       17882.3238        0.005    0.0011
        88          88   5  165   1   166       17871.3903        0.005   -0.0013
        88          88   5  165   2   164       17848.5045        0.005    0.0002
        88          88   5  165   2   166       17837.7003        0.005   -0.0009
        88          88   5  165   3   164       17815.5466        0.005    0.0010
        88          88   5  165   3   166       17804.8721        0.005   -0.0005
        88          88   5  165   4   164       17783.4468        0.005   -0.0003
        88          88   5  165   4   166       17772.9075        0.005    0.0015
        88          88   5  165   7   164       17692.3137        0.005    0.0004
        88          88   5  165   7   166       17682.1784        0.005   -0.0021
        88          88   5  165   8   164       17663.6532        0.005   -0.0026
        88          88   5  165   8   166       17653.6631        0.005   -0.0004
        88          88   5  165   9   164       17635.8603        0.005    0.0021
        88          88   5  165   9   166       17626.0069        0.005   -0.0019
        88          88   5  165  10   164       17608.9258        0.005    0.0052
        88          88   5  165  10   166       17599.2139        0.005   -0.0025
        88          88   5  165  14   164       17509.7756        0.005    0.0057
        88          88   5  165  14   166       17500.6720        0.010   -0.0016
        88          88   5  165  15   164       17487.1413        0.005    0.0071
        88          88   5  165  15   166       17478.2020        0.005    0.0046
        88          88   5  165  16   164       17465.3572        0.005   -0.0038
        88          88   5  165  16   166       17456.5876        0.005    0.0004
        88          88   5  165  17   164       17444.4536        0.005    0.0016
        88          88   5  165  17   166       17435.8461        0.005    0.0011
        88          88   5  165  18   166       17415.9690        0.005   -0.0042
        88          88   5  165  19   164       17405.2380        0.005    0.0019
        88          88   5  165  19   166       17396.9621        0.005   -0.0130
        88          88   5  109   0   108       17847.4628        0.005    0.0010
        88          88   5  109   0   110       17839.9495        0.005    0.0021
        88          88   5  109   1   108       17809.9742        0.005   -0.0013
        88          88   5  109   1   110       17802.5410        0.005    0.0020
        88          88   5  109   2   108       17773.3095        0.005   -0.0013
        88          88   5  109   2   110       17765.9531        0.005    0.0000
        88          88   5  109   3   108       17737.4660        0.005   -0.0014
        88          88   5  109   3   110       17730.1878        0.005   -0.0016
        88          88   5  109   6   108       17634.8602        0.005    0.0016
        88          88   5  109   6   110       17627.8266        0.005    0.0006
        88          88   5  109   7   108       17602.2956        0.005    0.0026
        88          88   5  109   7   110       17595.3450        0.005    0.0007
        88          88   5  109   8   108       17570.5425        0.005   -0.0017
        88          88   5  109   8   110       17563.6720        0.010   -0.0084
        88          88   5  109  11   108       17480.1899        0.010    0.0070
        88          88   5  109  11   110       17473.5797        0.010   -0.0007
        88          88   5  109  12   108       17451.6857        0.005    0.0004
        88          88   5  109  12   110       17445.1718        0.005   -0.0004
        88          88   5  109  13   108       17424.0025        0.005    0.0064
        88          88   5  109  13   110       17417.5718        0.005   -0.0018
        88          88   5  109  19   108       17274.7081        0.010   -0.0201
        88          88   5  109  19   110       17268.8752        0.010   -0.0020
        88          88   5  109  20   108       17252.6437        0.010    0.0002
        88          88   5  109  20   110       17246.8934        0.010    0.0005
        88          88   5  109  21   108       17231.3546        0.010    0.0024
        88          88   5  109  21   110       17225.7049        0.005    0.0012
        88          88   5  109  22   108       17210.8505        0.010   -0.0020
        88          88   5  109  22   110       17205.3059        0.005   -0.0021
        88          88   5  109  23   108       17191.1435        0.005    0.0003
        88          88   5  109  23   110       17185.7032        0.005   -0.0013
        88          88   5  109  24   108       17172.2236        0.010    0.0005
        88          88   5  109  24   110       17166.8868        0.010   -0.0053
        88          88   5  109  25   108       17154.1035        0.010    0.0125
        88          88   5  109  25   110       17148.8774        0.010    0.0074
        88          88   5  109  35   108       17016.1557        0.010    0.0029
        88          88   5  109  35   110       17012.1904        0.010   -0.0164
        88          88   5  109  37   108       16998.1466        0.010    0.0000
        88          88   5  109  37   110       16994.5171        0.010   -0.0023
        88          88   6   71   0    70       17897.6434        0.005   -0.0012
        88          88   6   71   0    72       17892.6814        0.005   -0.0015
        88          88   6   71   1    70       17858.9670        0.005    0.0000
        88          88   6   71   1    72       17854.0558        0.005    0.0011
        88          88   6   71   2    70       17821.0979        0.005    0.0011
        88          88   6   71   2    72       17816.2370        0.005    0.0024
        88          88   6   71   4    70       17747.7748        0.005   -0.0019
        88          88   6   71   4    72       17743.0176        0.005    0.0014
        88          88   6   71   5    70       17712.3273        0.005    0.0024
        88          88   6   71   5    72       17707.6165        0.005    0.0003
        88          88   6   71   6    70       17677.6809        0.005    0.0036
        88          88   6   71   6    72       17673.0236        0.005    0.0026
        88          88   6   71   9    70       17578.5486        0.005    0.0040
        88          88   6   71   9    72       17574.0439        0.005   -0.0051
        88          88   6   71  10    70       17547.0965        0.005   -0.0016
        88          88   6   71  10    72       17542.6438        0.010   -0.0135
        88          88   6   71  11    70       17516.4447        0.010   -0.0025
        88          88   6   71  11    72       17512.0667        0.005    0.0048
        88          88   6   71  15    70       17401.7572        0.010    0.0018
        88          88   6   71  15    72       17397.6014        0.010    0.0027
        88          88   6   71  16    70       17375.0447        0.005   -0.0036
        88          88   6   71  16    72       17370.9525        0.010    0.0020
        88          88   6   71  17    70       17349.1204        0.005   -0.0020
        88          88   6   71  17    72       17345.0801        0.010   -0.0042
        88          88   6   71  24    70       17189.2942        0.010    0.0057
        88          88   6   71  24    72       17185.6970        0.005    0.0058
        88          88   6   71  27    70       17132.2283        0.005   -0.0082
        88          88   6   71  27    72       17128.8327        0.010   -0.0100
        88          88   6  123   0   122       17941.6833        0.010    0.0016
        88          88   6  123   0   124       17933.2500        0.010   -0.0026
        88          88   6  123   1   122       17904.7731        0.005   -0.0005
        88          88   6  123   1   124       17896.4350        0.005    0.0014
        88          88   6  123   2   122       17868.6897        0.010   -0.0047
        88          88   6  123   2   124       17860.4471        0.010    0.0026
        88          88   6  123   5   122       17765.4232        0.005   -0.0035
        88          88   6  123   5   124       17757.4486        0.005   -0.0057
        88          88   6  123   6   122       17732.6686        0.005    0.0098
        88          88   6  123   6   124       17724.7784        0.010   -0.0030
        88          88   6  127   0   126       17946.0653        0.005   -0.0018
        88          88   6  127   0   128       17937.3865        0.010    0.0068
        88          88   6  127   1   126       17909.3397        0.005    0.0010
        88          88   6  127   1   128       17900.7406        0.005   -0.0031
        88          88   6  127   2   126       17873.4405        0.005   -0.0010
        88          88   6  127   2   128       17864.9351        0.005   -0.0049
        88          88   6  127   5   126       17770.7447        0.005    0.0107
        88          88   6  127   5   128       17762.5224        0.010    0.0020
        88          88   6  127   6   126       17738.1603        0.005    0.0025
        88          88   6  127   6   128       17730.0371        0.005   -0.0056
        88          88   6  135   0   134       17955.3476        0.005   -0.0009
        88          88   6  135   0   136       17946.1473        0.005   -0.0019
        88          88   6  135   1   134       17918.9990        0.005   -0.0004
        88          88   6  135   1   136       17909.8987        0.005   -0.0005
        88          88   6  135   2   134       17883.4858        0.005   -0.0006
        88          88   6  135   2   136       17874.4851        0.005   -0.0014
        88          88   6  135   3   134       17848.8127        0.005    0.0034
        88          88   6  135   3   136       17839.9096        0.005   -0.0015
        88          88   6  135   4   136       17806.1649        0.010   -0.0080
        88          88   6  135   5   134       17781.9622        0.005    0.0001
        88          88   6  135   5   136       17773.2732        0.005    0.0019
        88          88   6  135   6   134       17749.7918        0.005    0.0010
        88          88   6  135   6   136       17741.2054        0.005   -0.0005
        88          88   6  135   7   134       17718.4560        0.005    0.0025
        88          88   6  135   7   136       17709.9782        0.005    0.0024
        88          88   6  135   8   134       17687.9659        0.010    0.0169
        88          88   6  135   8   136       17679.5863        0.010    0.0061
        88          88   6  135  11   134       17601.4261        0.010    0.0034
        88          88   6  135  11   136       17593.3881        0.005   -0.0015
        88          88   6  135  12   134       17574.2425        0.005    0.0036
        88          88   6  135  12   136       17566.3188        0.005   -0.0023
        88          88   6  135  13   134       17547.8788        0.010   -0.0033
        88          88   6  135  13   136       17540.0826        0.005    0.0013
        88          88   6  135  14   134       17522.3554        0.010    0.0041
        88          88   6  135  14   136       17514.6618        0.010   -0.0075
        88          88   6  135  17   136       17443.3884        0.005   -0.0006
        88          88   6  135  18   134       17428.4654        0.005    0.0009
        88          88   6  135  18   136       17421.2814        0.005    0.0034
        88          88   6  135  19   134       17407.0441        0.005   -0.0035
        88          88   6  135  19   136       17399.9897        0.005   -0.0009
        88          88   6  135  20   134       17386.4486        0.005   -0.0030
        88          88   6  135  20   136       17379.5294        0.010    0.0027
        88          88   6  135  21   134       17366.6741        0.005   -0.0024
        88          88   6  135  21   136       17359.8832        0.005   -0.0032
        88          88   6  135  22   134       17347.7205        0.010   -0.0020
        88          88   6  135  22   136       17341.0715        0.005    0.0013
        88          88   6  135  30   134       17225.8842        0.010   -0.0026
        88          88   6  135  30   136       17220.4858        0.010   -0.0007
        88          88   6  135  31   134       17214.4523        0.010    0.0023
        88          88   6  135  31   136       17209.2313        0.005   -0.0030
        88          88   6  135  32   134       17203.8731        0.010   -0.0127
        88          88   6  135  32   136       17198.8672        0.005    0.0024
        88          88   6  135  33   134       17194.2116        0.010    0.0007
        88          88   6  135  33   136       17189.3950        0.005   -0.0021
        88          88   6  135  34   134       17185.4390        0.010   -0.0091
        88          88   6  135  34   136       17180.8696        0.010    0.0121
        88          88   6  135  35   134       17177.6441        0.010    0.0148
        88          88   6  135  35   136       17173.2896        0.010    0.0061
        88          88   6  135  36   134       17170.8140        0.010    0.0118
        88          88   6  135  36   136       17166.7222        0.010   -0.0112
        88          88   6  139   0   138       17960.2215        0.005    0.0039
        88          88   6  139   0   140       17950.7645        0.005   -0.0002
        88          88   6  139   1   138       17924.0685        0.005    0.0002
        88          88   6  139   1   140       17914.7169        0.005   -0.0010
        88          88   6  139   2   138       17888.7586        0.005    0.0009
        88          88   6  139   2   140       17879.5119        0.005    0.0008
        88          88   6  139   6   138       17755.9036        0.005    0.0042
        88          88   6  139   6   140       17747.0828        0.005    0.0003
        88          88   6  139   7   138       17724.7766        0.005   -0.0019
        88          88   6  139   7   140       17716.0758        0.005    0.0030
        88          88   6  139  12   138       17581.6883        0.005   -0.0055
        88          88   6  139  12   140       17573.5632        0.005   -0.0052
        88          88   6  139  13   138       17555.5659        0.010   -0.0073
        88          88   6  139  13   140       17547.5714        0.005    0.0022
        88          88   6  147   0   146       17970.4066        0.005   -0.0048
        88          88   6  147   0   148       17960.4590        0.005    0.0026
        88          88   6  147   1   146       17934.6814        0.005   -0.0010
        88          88   6  147   1   148       17924.8356        0.005   -0.0013
        88          88   6  147   2   146       17899.7937        0.005   -0.0041
        88          88   6  147   2   148       17890.0657        0.005    0.0024
        88          88   6  147   3   146       17865.7530        0.005   -0.0047
        88          88   6  147   3   148       17856.1339        0.005   -0.0018
        88          88   6  147   5   146       17800.2277        0.005    0.0172
        88          88   6  147   5   148       17790.8113        0.010   -0.0071
        88          88   6  147   6   146       17768.7052        0.005    0.0024
        88          88   6  147   6   148       17759.4267        0.010   -0.0014
        88          88   6  147   7   146       17738.0383        0.005    0.0000
        88          88   6  147   7   148       17728.8818        0.005   -0.0009
        88          88   6  147  11   146       17623.7980        0.010    0.0001
        88          88   6  147  11   148       17615.1418        0.010    0.0052
        88          88   6  147  12   146       17597.3376        0.010   -0.0005
        88          88   6  147  12   148       17588.8045        0.005   -0.0007
        88          88   6  147  13   146       17571.7116        0.005   -0.0051
        88          88   6  147  13   148       17563.3172        0.010    0.0028
        88          88   6  157   1   156       17948.9472        0.005    0.0003
        88          88   6  157   1   158       17938.4935        0.005    0.0003
        88          88   6  157   2   156       17914.6350        0.005   -0.0007
        88          88   6  157   2   158       17904.3046        0.005    0.0023
        88          88   6  157   7   156       17755.8641        0.005   -0.0045
        88          88   6  157   7   158       17746.1660        0.005    0.0023
        88          88   6  161   1   160       17954.9368        0.005    0.0054
        88          88   6  161   1   162       17944.2382        0.005    0.0003
        88          88   6  161   2   160       17920.8599        0.005   -0.0028
        88          88   6  161   2   162       17910.2872        0.005   -0.0062
        88          88   6  161   6   160       17793.1474        0.005   -0.0030
        88          88   6  161   6   162       17783.0995        0.010    0.0031
        88          88   6  161   7   160       17763.3681        0.005    0.0052
        88          88   6  161   7   162       17753.4406        0.005   -0.0021
        88          88   6  161  26   162       17353.7733        0.010    0.0092
        88          88   6  181   0   180       18021.2891        0.010   -0.0040
        88          88   6  181   0   182       18009.2954        0.010    0.0035
        88          88   6  181   1   180       17987.6809        0.005   -0.0002
        88          88   6  181   1   182       17975.8227        0.005    0.0003
        88          88   6  181   2   180       17954.9439        0.005   -0.0007
        88          88   6  181   2   182       17943.2291        0.005   -0.0015
        88          88   6  181   3   180       17923.0870        0.005    0.0024
        88          88   6  181   3   182       17911.5233        0.005    0.0056
        88          88   6  181   6   180       17832.7724        0.005    0.0007
        88          88   6  181   6   182       17821.6549        0.005   -0.0060
        88          88   6  181   7   180       17804.4327        0.005    0.0074
        88          88   6  181   7   182       17793.4679        0.005   -0.0039
        88          88   6  181   8   180       17776.9574        0.005   -0.0015
        88          88   6  181   8   182       17766.1673        0.010    0.0017
        88          88   6  181  14   180       17630.7038        0.010    0.0063
        88          88   6  181  14   182       17620.9299        0.005   -0.0047
        88          88   6  191   1   190       18005.8230        0.005    0.0013
        88          88   6  191   1   192       17993.4042        0.005    0.0003
        88          88   6  191   2   190       17973.8294        0.005   -0.0017
        88          88   6  191   2   192       17961.5687        0.005   -0.0005
        88          88   6  191   3   190       17942.7297        0.005    0.0004
        88          88   6  191   3   192       17930.6263        0.005    0.0001
        88          88   6  191   4   190       17912.5166        0.005   -0.0012
        88          88   6  191   4   192       17900.5765        0.005    0.0004
        88          88   6  191   6   190       17854.7716        0.005    0.0017
        88          88   6  191   6   192       17843.1634        0.005    0.0034
        88          88   6  191   7   190       17827.2359        0.005   -0.0002
        88          88   6  191   7   192       17815.7983        0.005    0.0016
        88          88   6  191   8   190       17800.5988        0.005    0.0013
        88          88   6  191   8   192       17789.3314        0.005   -0.0005
        88          88   6  191   9   190       17774.8550        0.005   -0.0006
        88          88   6  191   9   192       17763.7660        0.005   -0.0014
        88          88   6  191  10   190       17750.0178        0.005    0.0056
        88          88   6  191  10   192       17739.1056        0.010    0.0003
        88          88   6  191  13   190       17680.9017        0.005    0.0037
        88          88   6  191  13   192       17670.5600        0.005    0.0000
        88          88   6  191  14   190       17659.6754        0.005   -0.0008
        88          88   6  191  14   192       17649.5346        0.010   -0.0029
        88          88   6  191  15   190       17639.3622        0.005   -0.0079
        88          88   6  191  16   190       17619.9840        0.005   -0.0018
        88          88   6  191  16   192       17610.2680        0.005    0.0047
        88          88   6  191  17   190       17601.5141        0.010   -0.0166
        88          88   6  191  17   192       17592.0224        0.010   -0.0041
        88          88   6  191  18   190       17584.0215        0.010    0.0073
        88          88   6  191  18   192       17574.7279        0.005   -0.0085
        88          88   6  191  19   190       17567.4468        0.005   -0.0012
        88          88   6  191  19   192       17558.4158        0.010    0.0100
        88          88   6  191  23   190       17511.0344        0.010   -0.0145
        88          88   6  191  23   192       17503.0844        0.010    0.0001
        88          88   6  191  24   190       17499.5637        0.010    0.0014
        88          88   6  191  24   192       17491.9275        0.010    0.0065
        88          88   6  191  25   190       17489.2182        0.010   -0.0041
        88          88   6  191  26   190       17480.1347        0.005    0.0065
        88          88   6  191  26   192       17473.2812        0.010    0.0051
        88          88   6  191  27   190       17472.4588        0.005   -0.0040
        88          88   6  191  27   192       17466.1851        0.010    0.0084
        88          88   6  211   1   210       18045.9553        0.005    0.0008
        88          88   6  211   1   212       18032.4750        0.010    0.0010
        88          88   6  211   2   210       18015.6349        0.005    0.0008
        88          88   6  211   2   212       18002.3335        0.005   -0.0012
        88          88   6  211   3   210       17986.2319        0.005   -0.0011
        88          88   6  211   3   212       17973.1192        0.005    0.0007
        88          88   6  211   4   210       17957.7579        0.005    0.0039
        88          88   6  211   4   212       17944.8301        0.005    0.0020
        88          88   6  211   5   210       17930.1999        0.010    0.0002
        88          88   6  211   5   212       17917.4685        0.010    0.0022
        88          88   6  211   7   210       17877.8758        0.010   -0.0015
        88          88   6  211   7   212       17865.5584        0.010    0.0166
        88          88   6  211   8   210       17853.1137        0.005   -0.0023
        88          88   6  211   8   212       17840.9883        0.005    0.0017
        88          88   6  211   9   210       17829.2891        0.010   -0.0044
        88          88   6  211   9   212       17817.3771        0.005    0.0019
        88          88   6  211  10   210       17806.4145        0.005   -0.0001
        88          88   6  211  10   212       17794.7142        0.010    0.0009
        88          88   6  211  11   210       17784.5052        0.010    0.0198
        88          88   6  211  11   212       17773.0043        0.005   -0.0029
        88          88   6  211  16   210       17689.3889        0.010   -0.0057
        88          88   6  211  16   212       17679.1607        0.010    0.0053
        88          88   6  211  17   210       17673.3881        0.010    0.0054
        88          88   6  211  17   212       17663.4283        0.010    0.0024
        88          88   6  211  18   210       17658.4288        0.010    0.0064
        88          88   6  211  18   212       17648.7671        0.010    0.0016
        88          88   6  211  19   210       17644.5388        0.005   -0.0098
        88          88   6  211  19   212       17635.2235        0.010    0.0099
        88          88   6  211  20   210       17631.7907        0.010   -0.0178
        88          88   6  211  20   212       17622.8233        0.010   -0.0015
        88          88   6  211  21   210       17620.2595        0.010   -0.0103
        88          88   6  211  21   212       17611.6719        0.010   -0.0077
        88          88   6  139   1   138       17924.0782        0.010    0.0110
        88          88   6  139   1   140       17914.7216        0.005    0.0048
        88          88   6  139   2   138       17888.7524        0.005   -0.0042
        88          88   6  139   2   140       17879.5114        0.005    0.0014
        88          88   6  139  34   138       17199.6415        0.005   -0.0033
        88          88   6  139  34   140       17195.0266        0.005   -0.0014
        88          88   7   37   0    36       17961.6095        0.005    0.0016
        88          88   7   37   0    38       17958.9913        0.005    0.0009
        88          88   7   37   1    36       17922.3069        0.005    0.0008
        88          88   7   37   1    38       17919.7144        0.005    0.0002
        88          88   7   37   3    36       17846.1011        0.005   -0.0022
        88          88   7   37   3    38       17843.5669        0.005    0.0035
        88          88   7   37   4    36       17809.2057        0.005    0.0049
        88          88   7   37   4    38       17806.6872        0.005   -0.0001
        88          88   7   37   5    36       17773.0953        0.005   -0.0009
        88          88   7   37   5    38       17770.6067        0.005   -0.0028
        88          88   7   37   7    36       17703.2806        0.005    0.0048
        88          88   7   37   7    38       17700.8472        0.005    0.0039
        88          88   7   37  12    36       17542.5866        0.005    0.0077
        88          88   7   37  12    38       17540.2856        0.010   -0.0020
        88          88   7   37  13    36       17512.7991        0.010    0.0013
        88          88   7   37  13    38       17510.5304        0.010   -0.0054
        88          88   7   37  14    36       17483.7978        0.005    0.0005
        88          88   7   37  14    38       17481.5653        0.010    0.0005
        88          88   7   37  15    36       17455.5677        0.010   -0.0070
        88          88   7   37  15    38       17453.3722        0.010    0.0002
        88          88   7   37  18    36       17375.5464        0.005    0.0007
        88          88   7   37  19    36       17350.4099        0.010    0.0038
        88          88   7   37  19    38       17348.3320        0.010    0.0056
        88          88   7   37  20    36       17326.0245        0.005   -0.0052
        88          88   7   37  20    38       17323.9855        0.005    0.0038
        88          88   7   37  21    36       17302.4051        0.005   -0.0083
        88          88   7   37  21    38       17300.3894        0.010   -0.0082
        88          88   7   37  28    36       17158.1089        0.005   -0.0100
        88          88   7   37  28    38       17156.3430        0.010    0.0028
        88          88   7   37  29    36       17140.4703        0.005    0.0007
        88          88   7   37  29    38       17138.7295        0.010    0.0027
        88          88   7   37  30    36       17123.5442        0.010   -0.0074
        88          88   7   37  30    38       17121.8450        0.010   -0.0003
        88          88   7   37  32    36       17091.8969        0.005    0.0006
        88          88   7   37  32    38       17090.2580        0.010   -0.0071
        88          88   7   41   0    40       17962.9843        0.005   -0.0021
        88          88   7   41   0    42       17960.0922        0.005    0.0011
        88          88   7   41   1    40       17923.7339        0.005   -0.0032
        88          88   7   41   1    42       17920.8712        0.005    0.0010
        88          88   7   41   3    40       17847.6363        0.010   -0.0048
        88          88   7   41   3    42       17844.8276        0.010   -0.0042
        88          88   7   41   4    40       17810.7910        0.005   -0.0018
        88          88   7   41   4    42       17808.0141        0.005    0.0013
        88          88   7   41   5    40       17774.7357        0.010   -0.0075
        88          88   7   41   5    42       17771.9982        0.005    0.0055
        88          88   7   41   7    40       17705.0335        0.005   -0.0008
        88          88   7   41   7    42       17702.3422        0.005   -0.0019
        88          88   7   41   8    40       17671.3720        0.005    0.0000
        88          88   7   41   8    42       17668.7111        0.005   -0.0013
        88          88   7   41  13    40       17514.9099        0.005    0.0035
        88          88   7   41  13    42       17512.4057        0.005    0.0006
        88          88   7   41  14    40       17485.9684        0.010    0.0019
        88          88   7   41  14    42       17483.5033        0.005    0.0054
        88          88   7   41  21    40       17305.0328        0.010    0.0051
        88          88   7   41  21    42       17302.7995        0.005    0.0001
        88          88   7   41  28    40       17161.2207        0.005    0.0002
        88          88   7   41  28    42       17159.2348        0.010   -0.0206
        88          88   7   43   0    42       17963.7343        0.005    0.0017
        88          88   7   43   0    44       17960.6937        0.005   -0.0049
        88          88   7   43   1    42       17924.5125        0.005    0.0009
        88          88   7   43   1    44       17921.5097        0.010    0.0023
        88          88   7   43   3    42       17848.4721        0.010   -0.0011
        88          88   7   43   3    44       17845.5364        0.005    0.0070
        88          88   7   43   4    42       17811.6527        0.005   -0.0016
        88          88   7   43   4    44       17808.7400        0.005   -0.0011
        88          88   7   43   8    42       17672.3494        0.005   -0.0045
        88          88   7   43   8    44       17669.5669        0.005   -0.0002
        88          88   7   43   9    42       17639.5195        0.005    0.0044
        88          88   7   43   9    44       17636.7505        0.005   -0.0102
        88          88   7   43  13    42       17516.0629        0.010    0.0164
        88          88   7   43  13    44       17513.4299        0.005    0.0042
        88          88   7   99   0    98       17997.8999        0.005   -0.0030
        88          88   7   99   0   100       17991.0458        0.005   -0.0054
        88          88   7   99   1    98       17960.0550        0.005    0.0044
        88          88   7   99   1   100       17953.2680        0.005   -0.0011
        88          88   7   99   4    98       17851.4110        0.005    0.0162
        88          88   7   99   4   100       17844.8260        0.005   -0.0028
        88          88   7   99   5    98       17816.8163        0.005    0.0084
        88          88   7   99   5   100       17810.3071        0.005   -0.0084
        88          88   7   99  15    98       17515.4710        0.005   -0.0102
        88          88   7   99  15   100       17509.7846        0.010    0.0075
        88          88   7   99  35   100       17146.2850        0.010    0.0000
        88          88   7  109   0   108       18006.8253        0.005    0.0075
        88          88   7  109   0   110       17999.2864        0.005   -0.0169
        88          88   7  109   1   108       17969.3418        0.005    0.0103
        88          88   7  109   1   110       17961.8960        0.005    0.0011
        88          88   7  109   4   108       17861.8037        0.010    0.0030
        88          88   7  109   4   110       17854.6004        0.005   -0.0031
        88          88   7  109  38   110       17146.2850        0.010    0.0013
        88          88   7  113   0   112       18010.6255        0.005    0.0016
        88          88   7  113   0   114       18002.8470        0.005    0.0005
        88          88   7  113   1   112       17973.2948        0.005   -0.0001
        88          88   7  113   1   114       17965.5993        0.005    0.0008
        88          88   7  113   2   112       17936.7900        0.005    0.0006
        88          88   7  113   2   114       17929.1746        0.005   -0.0004
        88          88   7  113   4   112       17866.2490        0.005    0.0013
        88          88   7  113   4   114       17858.7994        0.005   -0.0010
        88          88   7  113   5   112       17832.2148        0.005    0.0045
        88          88   7  113   5   114       17824.8486        0.005    0.0005
        88          88   7  113   6   112       17798.9907        0.005   -0.0034
        88          88   7  113   6   114       17791.7191        0.010    0.0010
        88          88   7  113   8   112       17735.0216        0.005    0.0009
        88          88   7  113   8   114       17727.9163        0.010   -0.0042
        88          88   7  113   9   112       17704.2615        0.005    0.0006
        88          88   7  113   9   114       17697.2537        0.005    0.0034
        88          88   7  113  10   112       17674.3217        0.005    0.0046
        88          88   7  113  10   114       17667.3974        0.005    0.0002
        88          88   7  113  14   112       17562.6685        0.005    0.0010
        88          88   7  113  14   114       17556.1213        0.005   -0.0017
        88          88   7  113  15   112       17536.7767        0.005   -0.0008
        88          88   7  113  15   114       17530.3299        0.005   -0.0002
        88          88   7  113  21   112       17398.2800        0.005   -0.0055
        88          88   7  113  21   114       17392.4645        0.010    0.0114
        88          88   7  113  22   112       17377.9897        0.005   -0.0063
        88          88   7  113  22   114       17372.2720        0.005   -0.0003
        88          88   7  113  23   112       17358.5113        0.010    0.0106
        88          88   7  113  23   114       17352.9078        0.010    0.0201
        88          88   7  113  24   112       17339.7956        0.005   -0.0031
        88          88   7  113  24   114       17334.2911        0.005   -0.0074
        88          88   7  133   0   132       18031.8914        0.005   -0.0024
        88          88   7  133   0   134       18022.8224        0.005    0.0005
